topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T10541,Nonlinear Differential Equations Analysis,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,53877,440519,16,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11723,Optical Coatings and Gratings,2508,"Surfaces, Coatings and Films",25,Materials Science,3,Physical Sciences,53872,447020,3,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12016,Web Data Mining and Analysis,1710,Information Systems,17,Computer Science,3,Physical Sciences,53837,432615,77,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12860,Family and Patient Care in Intensive Care Units,3614,Radiological and Ultrasound Technology,36,Health Professions,4,Health Sciences,53826,333552,2,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13892,Aquatic life and conservation,1104,Aquatic Science,11,Agricultural and Biological Sciences,1,Life Sciences,53802,127148,6,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12093,Greenhouse Technology and Climate Control,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,53791,368754,89,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11134,Breast Lesions and Carcinomas,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,53777,547197,22,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11845,Cancer therapeutics and mechanisms,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,53748,1073755,134,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12396,Advanced Differential Equations and Dynamical Systems,2608,Geometry and Topology,26,Mathematics,3,Physical Sciences,53730,448080,10,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11436,Entomopathogenic Microorganisms in Pest Control,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,53660,486374,13,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10592,Fusion materials and technologies,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,53613,615074,68,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T12537,Flow Measurement and Analysis,2211,Mechanics of Materials,22,Engineering,3,Physical Sciences,53596,199801,28,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12855,Peanut Plant Research Studies,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,53446,193361,89,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11264,Coffee research and impacts,2736,Pharmacology,27,Medicine,4,Health Sciences,53414,612224,21,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11702,Parasitic Diseases Research and Treatment,2725,Infectious Diseases,27,Medicine,4,Health Sciences,53378,476184,20,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11804,Quantum many-body systems,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,53378,760163,36,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13413,Cultural and Historical Studies,1213,Visual Arts and Performing Arts,12,Arts and Humanities,2,Social Sciences,53374,11407,16,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11877,Iron oxide chemistry and applications,2105,"Renewable Energy, Sustainability and the Environment",21,Energy,3,Physical Sciences,53347,1094812,21,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11526,Innovative Teaching Methods,3304,Education,33,Social Sciences,2,Social Sciences,53300,419059,136,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11346,Mast cells and histamine,2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,53277,1076368,25,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10244,Chaos control and synchronization,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,53275,759465,15,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T13885,Geophysics and Sensor Technology,2212,Ocean Engineering,22,Engineering,3,Physical Sciences,53275,367708,22,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10070,Political Conflict and Governance,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,53251,842880,223,10,2024-01-23T15:27:05,2026-09-22T03:01:44
T11500,Evacuation and Crowd Dynamics,2212,Ocean Engineering,22,Engineering,3,Physical Sciences,53218,450750,22,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10900,Listeria monocytogenes in Food Safety,1305,Biotechnology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,53197,921120,7,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11173,Neurofibromatosis and Schwannoma Cases,2728,Neurology,27,Medicine,4,Health Sciences,53142,622044,21,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,53093,743363,78,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12785,Hong Kong and Taiwan Politics,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,53093,130665,223,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11418,Plant Micronutrient Interactions and Effects,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,53087,1039556,89,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12461,Narrative Theory and Analysis,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,53051,159292,52,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14432,Freedom of Expression and Defamation,3308,Law,33,Social Sciences,2,Social Sciences,53034,33625,39,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T10761,Vehicular Ad Hoc Networks (VANETs),2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,53018,645720,116,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13234,advanced mathematical theories,2610,Mathematical Physics,26,Mathematics,3,Physical Sciences,53008,433349,11,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13781,Coleoptera: Cerambycidae studies,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,53008,24737,32,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11193,Adenosine and Purinergic Signaling,1314,Physiology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52985,1382978,3,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11533,Melanoma and MAPK Pathways,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52981,1141269,134,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11292,Pediatric Pain Management Techniques,2735,"Pediatrics, Perinatology and Child Health",27,Medicine,4,Health Sciences,52949,706794,19,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13386,Educational Methods and Teacher Development,1710,Information Systems,17,Computer Science,3,Physical Sciences,52940,78900,77,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T12668,Yeasts and Rust Fungi Studies,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52922,274134,134,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12673,Microbial Metabolism and Applications,1305,Biotechnology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52884,378397,7,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T10925,Spinal Cord Injury Research,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,52880,1048901,22,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12520,Psychology of Moral and Emotional Judgment,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,52879,969422,27,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12140,Renal and related cancers,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52824,928543,134,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11063,Rough Sets and Fuzzy Logic,1703,Computational Theory and Mathematics,17,Computer Science,3,Physical Sciences,52818,653356,23,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11123,Obsessive-Compulsive Spectrum Disorders,3203,Clinical Psychology,32,Psychology,2,Social Sciences,52800,1046628,37,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12023,Cholinesterase and Neurodegenerative Diseases,2736,Pharmacology,27,Medicine,4,Health Sciences,52781,1028829,21,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11656,Turtle Biology and Conservation,2309,Nature and Landscape Conservation,23,Environmental Science,3,Physical Sciences,52770,512143,11,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11492,Academic integrity and plagiarism,3311,Safety Research,33,Social Sciences,2,Social Sciences,52765,273684,18,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11078,Inflammasome and immune disorders,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52751,1579299,134,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12336,Insect Utilization and Effects,1109,Insect Science,11,Agricultural and Biological Sciences,1,Life Sciences,52730,573939,13,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10845,Advanced Causal Inference Techniques,2613,Statistics and Probability,26,Mathematics,3,Physical Sciences,52721,1124150,19,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13736,Steroid Chemistry and Biochemistry,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,52657,335510,134,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T12221,Cybersecurity and Cyber Warfare Studies,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,52622,181823,117,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12103,Cancer Risks and Factors,2730,Oncology,27,Medicine,4,Health Sciences,52611,730348,33,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13285,Local Governance and Development,3305,"Geography, Planning and Development",33,Social Sciences,2,Social Sciences,52598,71435,14,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11664,Fiber-reinforced polymer composites,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,52581,557349,78,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12418,Respiratory and Cough-Related Research,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,52581,367663,51,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11167,Hair Growth and Disorders,2748,Urology,27,Medicine,4,Health Sciences,52580,675904,4,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11479,Smart Cities and Technologies,2214,Media Technology,22,Engineering,3,Physical Sciences,52551,395492,11,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11348,Celiac Disease Research and Management,2715,Gastroenterology,27,Medicine,4,Health Sciences,52549,777375,4,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10808,Electric and Hybrid Vehicle Technologies,2203,Automotive Engineering,22,Engineering,3,Physical Sciences,52519,327752,11,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11946,Antenna Design and Optimization,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,52498,342356,43,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11562,Facial Trauma and Fracture Management,2746,Surgery,27,Medicine,4,Health Sciences,52494,406837,95,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13013,Free Radicals and Antioxidants,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,52492,1298515,60,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14124,"Food, Nutrition, and Cultural Practices",1106,Food Science,11,Agricultural and Biological Sciences,1,Life Sciences,52461,37156,31,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T10977,Optical Imaging and Spectroscopy Techniques,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,52457,797786,29,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12518,Diverticular Disease and Complications,2746,Surgery,27,Medicine,4,Health Sciences,52413,341896,95,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12724,Water-Energy-Food Nexus Studies,2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,52413,463838,23,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T13867,Economic Growth and Development,1710,Information Systems,17,Computer Science,3,Physical Sciences,52399,297264,77,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11799,"Adhesion, Friction, and Surface Interactions",2211,Mechanics of Materials,22,Engineering,3,Physical Sciences,52391,772533,28,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12227,Environmental and Social Impact Assessments,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,52320,328256,33,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13953,Digital Imaging in Medicine,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,52278,100739,53,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11030,Scoliosis diagnosis and treatment,2746,Surgery,27,Medicine,4,Health Sciences,52259,697340,95,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12632,Visual Culture and Art Theory,1213,Visual Arts and Performing Arts,12,Arts and Humanities,2,Social Sciences,52207,202751,16,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14070,Knowledge Societies in the 21st Century,3317,Demography,33,Social Sciences,2,Social Sciences,52187,33321,26,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T10737,Health Literacy and Information Accessibility,3600,General Health Professions,36,Health Professions,4,Health Sciences,52143,779522,49,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11092,Spondyloarthritis Studies and Treatments,2745,Rheumatology,27,Medicine,4,Health Sciences,52075,734180,23,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11094,Face Recognition and Perception,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,52063,1177768,27,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12593,Communication in Education and Healthcare,3207,Social Psychology,32,Psychology,2,Social Sciences,52043,510848,51,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11278,Calcium Carbonate Crystallization and Inhibition,2502,Biomaterials,25,Materials Science,3,Physical Sciences,52025,808833,12,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11128,Transition Metal Oxide Nanomaterials,2507,Polymers and Plastics,25,Materials Science,3,Physical Sciences,52023,928746,13,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13727,Linguistic and Sociocultural Studies,3310,Linguistics and Language,33,Social Sciences,2,Social Sciences,52010,55129,5,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14427,Environmental Monitoring and Data Management,1907,Geology,19,Earth and Planetary Sciences,3,Physical Sciences,52005,35325,4,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14226,"Migration, Racism, and Human Rights",3306,Health,33,Social Sciences,2,Social Sciences,51999,45696,13,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12335,"Sexuality, Behavior, and Technology",3203,Clinical Psychology,32,Psychology,2,Social Sciences,51978,466726,37,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12226,Neuroblastoma Research and Treatments,2728,Neurology,27,Medicine,4,Health Sciences,51947,728261,21,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11797,graph theory and CDMA systems,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,51907,487012,116,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10956,Fullerene Chemistry and Applications,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,51886,1057851,60,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11672,Recycling and utilization of industrial and municipal waste in materials production,2215,Building and Construction,22,Engineering,3,Physical Sciences,51874,429241,21,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11597,"Neutrophil, Myeloperoxidase and Oxidative Mechanisms",2403,Immunology,24,Immunology and Microbiology,1,Life Sciences,51873,1443665,25,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T13023,Synthesis of Organic Compounds,2736,Pharmacology,27,Medicine,4,Health Sciences,51746,317339,21,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11398,Hand Gesture Recognition Systems,1709,Human-Computer Interaction,17,Computer Science,3,Physical Sciences,51727,448944,7,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12314,Nuts composition and effects,2916,Nutrition and Dietetics,29,Nursing,4,Health Sciences,51692,293319,16,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T11579,Cardiovascular and Diving-Related Complications,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,51674,405832,51,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11628,Myeloproliferative Neoplasms: Diagnosis and Treatment,2716,Genetics,27,Medicine,4,Health Sciences,51644,524480,8,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10694,Menopause: Health Impacts and Treatments,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,51643,964397,17,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11623,Hyperglycemia and glycemic control in critically ill and hospitalized patients,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,51629,599039,17,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12246,Chronic Disease Management Strategies,2713,Epidemiology,27,Medicine,4,Health Sciences,51607,623647,41,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13163,Organizational Learning and Leadership,1407,Organizational Behavior and Human Resource Management,14,"Business, Management and Accounting",2,Social Sciences,51568,518184,29,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11002,Indoor Air Quality and Microbial Exposure,2307,"Health, Toxicology and Mutagenesis",23,Environmental Science,3,Physical Sciences,51548,636762,15,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13071,Digital Storytelling and Education,3616,Speech and Hearing,36,Health Professions,4,Health Sciences,51545,248085,9,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14324,Insects and Parasite Interactions,2307,"Health, Toxicology and Mutagenesis",23,Environmental Science,3,Physical Sciences,51518,163677,15,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11254,Fluid Dynamics and Vibration Analysis,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,51510,749465,29,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11865,Anorectal Disease Treatments and Outcomes,2746,Surgery,27,Medicine,4,Health Sciences,51506,388316,95,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T14041,Central European Literary Studies,3314,Anthropology,33,Social Sciences,2,Social Sciences,51502,11202,24,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T11637,Advanced Semiconductor Detectors and Materials,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,51455,448009,116,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11581,Viral Infections and Outbreaks Research,2725,Infectious Diseases,27,Medicine,4,Health Sciences,51430,630018,20,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10828,Biometric Identification and Security,1711,Signal Processing,17,Computer Science,3,Physical Sciences,51425,547586,9,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10726,Career Development and Diversity,3311,Safety Research,33,Social Sciences,2,Social Sciences,51400,635526,18,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T13369,European and Russian Geopolitical Military Strategies,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,51352,75718,117,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11392,Energy Harvesting in Wireless Networks,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,51350,605204,116,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12182,Evolution and Science Education,1207,History and Philosophy of Science,12,Arts and Humanities,2,Social Sciences,51298,442949,18,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12460,Pediatric Hepatobiliary Diseases and Treatments,2746,Surgery,27,Medicine,4,Health Sciences,51292,408419,95,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12517,Seventeenth-Century Political and Philosophical Thought,1211,Philosophy,12,Arts and Humanities,2,Social Sciences,51283,240889,48,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10693,Blood transfusion and management,2704,Biochemistry,27,Medicine,4,Health Sciences,51274,776430,2,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11412,Genetic and Kidney Cyst Diseases,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,51259,833589,39,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12161,Plant Surface Properties and Treatments,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,51224,452656,89,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13900,Contemporary and Historical Greek Studies,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,51211,59690,223,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12729,Tree Root and Stability Studies,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,51190,348106,78,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T12516,Advanced Mathematical Theories and Applications,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,51162,222884,15,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T14464,Community Development and Social Impact,2003,Finance,20,"Economics, Econometrics and Finance",2,Social Sciences,51148,209333,15,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11119,Urban Stormwater Management Solutions,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,51136,540027,18,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11987,COVID-19 Impact on Reproduction,2729,Obstetrics and Gynecology,27,Medicine,4,Health Sciences,51126,355069,7,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13784,Jewish Identity and Society,3317,Demography,33,Social Sciences,2,Social Sciences,51116,103318,26,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10948,Advanced Combinatorial Mathematics,2607,Discrete Mathematics and Combinatorics,26,Mathematics,3,Physical Sciences,51111,321041,3,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11751,Lattice Boltzmann Simulation Studies,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,51038,809263,29,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T14215,Chemical and Environmental Engineering Research,1710,Information Systems,17,Computer Science,3,Physical Sciences,51020,76852,77,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12081,Aerodynamics and Fluid Dynamics Research,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,51002,249143,43,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13589,Literary and Cultural Studies,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,50957,48968,223,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11104,"Memory, Trauma, and Commemoration",3207,Social Psychology,32,Psychology,2,Social Sciences,50951,263131,51,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12389,Infrared Target Detection Methodologies,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,50950,242302,43,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12370,Advances in Cucurbitaceae Research,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,50935,212082,39,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11611,Cyclopropane Reaction Mechanisms,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,50932,855519,60,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12360,Plant-derived Lignans Synthesis and Bioactivity,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,50892,191297,134,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10752,Terahertz technology and applications,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,50887,628156,116,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13808,Construction Engineering and Safety,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,50845,64209,41,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T12984,Transport and Logistics Innovations,2209,Industrial and Manufacturing Engineering,22,Engineering,3,Physical Sciences,50836,39446,16,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11679,Craniofacial Disorders and Treatments,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,50827,522523,39,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T12677,Sports Dynamics and Biomechanics,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,50804,145757,71,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14300,Legal and Social Philosophy,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,50792,25462,223,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12895,Environmental law and policy,3308,Law,33,Social Sciences,2,Social Sciences,50790,132872,39,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12027,Social Media in Health Education,3306,Health,33,Social Sciences,2,Social Sciences,50788,280988,13,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12682,Smart Materials for Construction,2310,Pollution,23,Environmental Science,3,Physical Sciences,50788,364087,10,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11923,Mine drainage and remediation techniques,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,50779,566628,10,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T10611,Organic Light-Emitting Diodes Research,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,50778,1410521,116,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T10937,"Telomeres, Telomerase, and Senescence",2737,Physiology,27,Medicine,4,Health Sciences,50776,1555563,29,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11782,Magnetic Properties of Alloys,2504,"Electronic, Optical and Magnetic Materials",25,Materials Science,3,Physical Sciences,50772,494020,16,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10812,Human Pose and Action Recognition,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,50752,1035392,34,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10933,Real-Time Systems Scheduling,1708,Hardware and Architecture,17,Computer Science,3,Physical Sciences,50744,478177,7,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11922,Cardiovascular Effects of Exercise,2705,Cardiology and Cardiovascular Medicine,27,Medicine,4,Health Sciences,50731,627588,28,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11172,Dermatologic Treatments and Research,2708,Dermatology,27,Medicine,4,Health Sciences,50717,573688,12,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11596,Constraint Satisfaction and Optimization,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,50709,464080,42,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10567,Vehicle Routing Optimization Methods,2209,Industrial and Manufacturing Engineering,22,Engineering,3,Physical Sciences,50671,879911,16,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T12766,Interdisciplinary Research and Collaboration,1802,Information Systems and Management,18,Decision Sciences,2,Social Sciences,50650,322346,14,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14365,Leaf Properties and Growth Measurement,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,50607,258052,89,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T12589,Differential Equations and Boundary Problems,2604,Applied Mathematics,26,Mathematics,3,Physical Sciences,50601,348404,16,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T10944,Turbomachinery Performance and Optimization,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,50544,392526,43,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13951,Fluid dynamics and aerodynamics studies,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,50538,173581,29,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T11701,Space Satellite Systems and Control,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,50528,230077,43,10,2024-01-23T15:27:11,2026-09-22T03:01:44
